Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
06-02-2021,Net Banking,Financial Dues,home loan emi,16223.0,Expense,a8e3f42a-c893-47b5-b3d4-7acefc2e9740
06-02-2021,UPI,Miscellaneous,money found in old wallet,3294.49,Income,6a0837c6-1459-4e6f-b6fb-8e9f826e49ca
07-02-2021,Net Banking,Financial Dues,sip investment,5947.52,Expense,eca3e5af-90dd-4e25-9e6a-a4d52c90652e
08-02-2021,UPI,Groceries,paper napkins,406.87,Expense,1d1a07c8-51c9-45b2-84ad-7f1cc8e3833a
08-02-2021,Mobile Wallet,Transportation,speeding fine,625.32,Expense,642aebc6-9c06-41c2-981c-aa1dbdc439f8
08-02-2021,Debit Card,Utilities,fan installation,3568.11,Expense,efe18606-196d-4146-9d8c-708fa2a989df
08-02-2021,Net Banking,Financial Dues,insurance premium,13765.94,Expense,b80a41df-a9b8-4c8b-90f0-c683361d451f
08-02-2021,Credit Card,Miscellaneous,courier charges,2518.19,Expense,b35ca64c-bd2e-4e60-b74f-dd4b73a81216
09-02-2021,Cash,Groceries,oil,451.05,Expense,d69586d2-de8c-4c87-84d8-4b41044051f3
09-02-2021,Debit Card,Transportation,local train,1751.51,Expense,187f499c-e4dc-45c0-af5f-5ff5954483d4
09-02-2021,Debit Card,Education,calculator,1282.59,Expense,1f7e1b8a-86fb-4362-9dcd-fa7968bf0333
09-02-2021,UPI,Domestic Help,cook fee,2448.66,Expense,0ec1d3d2-90a9-456a-8d5e-2f1cec44732e
09-02-2021,Cash,Miscellaneous,photocopying documents,1961.9,Expense,440a85f4-34c0-4abe-80b2-389ff2773202
10-02-2021,UPI,Domestic Help,maid fees,5050.04,Expense,92c43b2c-3a62-4c3e-918e-87312bfff55c
10-02-2021,Net Banking,Education,tuition fees,4066.28,Expense,13775164-e1c0-4ecf-8ad5-763a42c7ea01
10-02-2021,Debit Card,Groceries,frozen veggies,528.01,Expense,5f814c9a-6181-40be-910c-be95584851c1
10-02-2021,Net Banking,Rent,rent paid to houseowner,13089.65,Expense,a8775fee-16cc-4352-b1a6-2b515491a842
11-02-2021,Mobile Wallet,Transportation,cab pre-booking,168.03,Expense,e3088b48-27b6-44e7-ba15-4ffe26c279b9
11-02-2021,Cash,Care Essentials,fish food,134.36,Expense,0f5c7a39-b22c-4f3f-a34b-72e84960db69
12-02-2021,Mobile Wallet,Enrichment,nptel fees,1857.29,Expense,91cfcac6-b2cf-4e91-81bf-6ec3c476c1f4
12-02-2021,Cash,Care Essentials,dog leash,451.79,Expense,3b4d0ff8-65d7-4d11-bf6e-ae6d64420a2c
13-02-2021,UPI,Healthcare,aspirin,3520.02,Expense,349a728b-38b0-4181-be81-f5f5816ed56f
13-02-2021,Debit Card,Transportation,rapido bike ride,891.16,Expense,ce5e305a-358a-406d-8aea-ccbafbdab014
15-02-2021,Cash,Transportation,rickshaw,939.77,Expense,34700a56-cfc9-4aea-9ba1-ff410f3fa28b
16-02-2021,Debit Card,Groceries,garbage bags,660.46,Expense,a2b7565f-24bc-47f2-8f2b-b8ad17e71c29
16-02-2021,Debit Card,Transportation,bike servicing,1497.34,Expense,635d0ddd-cbe8-4d3e-a89b-e63f1b9eb3dc
16-02-2021,Mobile Wallet,Enrichment,dance class fees,648.38,Expense,2df601e6-a778-4a60-8748-c1e0b6c21e6a
17-02-2021,Mobile Wallet,Transportation,flight tickets,1088.08,Expense,98866a5b-a121-49ec-b280-593528d3d4cd
18-02-2021,Credit Card,Miscellaneous,prize from lucky draw,3257.02,Income,6a87f271-6179-46c5-b3e7-de213a9ad0fb
18-02-2021,Credit Card,Transportation,uber cab,1211.87,Expense,34145abd-86a5-48fb-b909-15a7c449f642
18-02-2021,Mobile Wallet,Rewards,movie ticket cashback,467.86,Income,8f5eac31-7930-46a4-9c08-3472f6ded14f
19-02-2021,Cash,Groceries,atta,102.54,Expense,9ccf8caa-bf27-47fc-b2e9-781a35934b73
19-02-2021,Debit Card,Transportation,cng refill,2058.85,Expense,c3a68a67-e7bf-4f98-bee1-e58472b342ab
20-02-2021,Mobile Wallet,Healthcare,dolo,274.76,Expense,05b65a43-f8f7-4596-a47f-e390f6fe8f82
20-02-2021,Credit Card,Transportation,car cleaning,993.61,Expense,5cc4ffa4-a162-4c84-8607-6640160673d8
21-02-2021,UPI,Healthcare,health insurance premium,3029.31,Expense,8aa98ff5-0ed9-465c-a043-e53615356502
21-02-2021,Mobile Wallet,Transportation,local train,533.02,Expense,a5890fce-2523-4fd8-b5ab-afda6242007b
22-02-2021,UPI,Groceries,shoe polish,347.92,Expense,eae368a2-9591-420c-911c-85581bfe7fc2
22-02-2021,Cash,Transportation,parking fee,1395.55,Expense,978322e4-e5fe-44ae-9565-a49aa273c6c0
23-02-2021,Debit Card,Miscellaneous,watch strap replacement,1022.83,Expense,bd51c488-9ca8-45e9-9c63-e821ff999b51
23-02-2021,Debit Card,Transportation,puncture repair,1615.85,Expense,cf701799-15ec-424d-b199-a93eef54d0be
24-02-2021,UPI,Miscellaneous,scratch card prize,2581.02,Income,f3a9f06a-b2ef-4f9d-9ecc-430a1bad2119
24-02-2021,UPI,Gifts,retirement farewell gift,1082.5,Income,522958e1-52e8-4ac9-897a-0de425da2f06
24-02-2021,Cash,Groceries,biscuits,234.57,Expense,c2b59883-988d-4af9-abfe-4ed66a6adfeb
24-02-2021,Mobile Wallet,Transportation,car cleaning,611.36,Expense,982df546-65bb-4199-91e9-b4f79db7e576
25-02-2021,Debit Card,Groceries,mutton,933.8,Expense,338c8ed5-c803-47aa-9ceb-4b118f34c8a1
25-02-2021,UPI,Transportation,metro,2252.85,Expense,87728f28-74d2-4607-9e2f-0170fc7b128b
25-02-2021,UPI,Discretionary,local trip expense,3190.13,Expense,a5b798b4-b8bb-4227-8011-c540ade8aa51
25-02-2021,Bank Transfer,Salary,consultation fee received,55841.24,Income,05ac6701-e382-46e4-8ea8-76443427f0f6
25-02-2021,Debit Card,Pension,national pension scheme (nps) withdrawal,25440.83,Income,0ca25229-72bb-461f-aaae-27191a7b0354
25-02-2021,Net Banking,Stocks,bonus shares credited,11823.27,Income,d8fda375-ba87-46f9-801d-8fb160183abc
26-02-2021,Cash,Care Essentials,baby lotion,230.82,Expense,711d704d-4aca-4eb8-b274-448fa7dbdb20
26-02-2021,Cash,Groceries,buttermilk,400.19,Expense,e75a02e8-8a1c-4d22-95f9-1bc69917a209
26-02-2021,Mobile Wallet,Transportation,shuttle service,1294.21,Expense,e8ddb346-1a23-4a62-b277-da4dc9838c34
26-02-2021,Debit Card,Enrichment,web development course,522.25,Expense,8d64143f-d16a-4bba-98ef-9b791a453ff5
26-02-2021,UPI,Miscellaneous,lottery winn,4427.6,Income,62e2a06e-77cb-4276-97ac-7abb9fc5e585
27-02-2021,Net Banking,Stocks,silver etf gain,17185.55,Income,55f34b9a-58ef-4697-8b7b-c42368a24836
27-02-2021,Mobile Wallet,Side Hustle,homemade food order,1573.58,Income,f04acea9-271a-42ca-b72a-2925517c1ac8
27-02-2021,Credit Card,Transportation,vehicle registration fee,2368.06,Expense,104ce02e-16b4-45aa-b33a-cf66ebdafb41
27-02-2021,Mobile Wallet,Care Essentials,wax strips,409.17,Expense,9b0cdfea-3591-47cd-ae07-45a8d226e0fb
28-02-2021,Cash,Groceries,juice,393.58,Expense,86ad1cd3-1607-479c-ac0b-b36782521b7a
28-02-2021,Mobile Wallet,Transportation,puncture repair,350.09,Expense,e775ea6d-fd85-4fa3-9102-e67a4246d395
28-02-2021,UPI,Salary,joining bonus,43558.87,Income,8c7e937b-dc1f-441e-9471-2cb8f3ea557f
28-02-2021,Credit Card,Pension,survivor benefit payout,22608.46,Income,ba59a693-f929-46be-abff-a89e4081a357
28-02-2021,Net Banking,Stocks,nasdaq share profit,3229.92,Income,17fbbfa8-4cd7-47b4-8691-8cb1fccc8c02
01-03-2021,UPI,Side Hustle,old home furniture resale,1132.98,Income,1a390279-e2e5-4f09-81b6-651539bba450
01-03-2021,Net Banking,Pension,post-retirement medical scheme refund,48014.9,Income,716a781e-07bb-4fc3-85b9-f75b06bc93f7
01-03-2021,UPI,Care Essentials,face serum,113.31,Expense,2071269b-1d3b-4427-b65e-7e932a550b89
01-03-2021,Net Banking,Stocks,ipo gain,14058.89,Income,fc4ac025-84e1-437d-8897-29e73627e8d6
01-03-2021,Net Banking,Interest,savings account interest,21179.93,Income,9c2bc8c8-1cc6-4db1-8fb6-42fd00853314
01-03-2021,UPI,Domestic Help,festival bonus,5544.78,Expense,f309b732-6000-490d-820b-c14aad5d9cd7
01-03-2021,Net Banking,Rent,HRA deducted from salary,11435.54,Expense,b1a877a6-bfe8-496a-acde-9a8fb2fff787
01-03-2021,Mobile Wallet,Communication,phone case,733.72,Expense,29f2d913-03b1-43f0-a3da-814d92b744da
01-03-2021,UPI,Utilities,fan installation,1759.4,Expense,b2562f2e-4826-425e-b642-229f8dd38366
01-03-2021,UPI,Transportation,toll charges,493.91,Expense,2c1b247a-b59a-48f5-8ad4-8866dd9c59bf
01-03-2021,Net Banking,Rent,advance rent received,12591.53,Income,03884e7e-59b1-4339-86c6-1bbe48c30efd
01-03-2021,Net Banking,Education,new school uniform,6821.75,Expense,246d18ab-7312-4f9f-a9a6-df8140c2918c
02-03-2021,Net Banking,Interest,fd interest,22488.74,Income,2c55ec2d-ed35-44a3-820e-674c1d12090e
02-03-2021,UPI,Domestic Help,maid fees,2719.0,Expense,a4523358-f9c0-4140-8591-1716d1de8c0c
02-03-2021,UPI,Enrichment,art workshop fees,617.58,Expense,a2044757-a31a-4788-a355-1415d8b2f667
02-03-2021,UPI,Communication,magazine,375.79,Expense,cccfde84-2fc1-439b-92c0-915bea4fd4c5
02-03-2021,Net Banking,Financial Dues,property tax payment,5759.29,Expense,c36bac0e-4af6-48ff-8953-5b43af3bb823
02-03-2021,Cash,Transportation,car servicing,466.3,Expense,5128b4d4-45aa-470e-9d83-2368f636f195
02-03-2021,Debit Card,Groceries,sweets,760.32,Expense,a0f881ad-c096-4710-bb3b-fb70dda4fadf
02-03-2021,Net Banking,Rent,monthly rent for hostel,15378.85,Expense,4582c10a-db01-4ca9-bd2f-aeae65101ff8
02-03-2021,Net Banking,Utilities,lamps and lights,3937.81,Expense,dcbd18ce-788d-4a61-8aeb-65fbbac44a7f
03-03-2021,Net Banking,Rent,security deposit for flat,14425.72,Expense,3bb75b57-cee9-4c94-8db2-cfa3081d4928
03-03-2021,UPI,Transportation,cab pre-booking,1302.21,Expense,7b10e5fe-320c-4bc4-a8b8-0c7943fe431a
03-03-2021,Debit Card,Utilities,storage racks,1410.43,Expense,04fdc758-f116-481f-9a52-6e5e37a52834
03-03-2021,Debit Card,Communication,tv dish repair,1029.06,Expense,ac1dc211-555e-40cf-a309-98f347788c87
03-03-2021,Debit Card,Education,digital study materials,5410.49,Expense,e99657d0-0eaf-4fc5-a77e-d97439ee57dd
03-03-2021,UPI,Domestic Help,garbage woman fee,5566.12,Expense,9a0ba1af-5c30-4c0f-a47b-a39597ff5650
03-03-2021,Net Banking,Financial Dues,home loan emi,4428.99,Expense,a185a16b-a24f-49f7-b547-2920b005868e
04-03-2021,UPI,Domestic Help,haircutting,3166.22,Expense,b1632b7e-6e8e-4273-9b2c-4ee1967129b9
04-03-2021,Debit Card,Miscellaneous,compensation for delayed flight,7523.55,Income,b51e648b-7231-4e64-bae8-cad18b692331
04-03-2021,Net Banking,Financial Dues,temple donation,3342.06,Expense,79bbd054-0b88-43ac-8282-12ca8d4cf949
04-03-2021,Credit Card,Education,e-learning subscription,3026.9,Expense,18b48b0c-7213-444c-b8de-da4b22037c90
04-03-2021,Credit Card,Groceries,jaggery,763.55,Expense,3c8ffacc-ce7c-4114-9c75-f13f4f9fbf1d
04-03-2021,Debit Card,Utilities,dilli jal board bill,792.17,Expense,3fb78edf-1fc6-407a-b2ee-479dff92767f
04-03-2021,UPI,Transportation,diesel,1530.56,Expense,4f42b735-b2ad-470a-be16-bb6468cb4d54
04-03-2021,Net Banking,Rent,monthly rent for PG,11126.86,Expense,6f723b5c-7fc4-4755-a6d4-748660b37dd0
04-03-2021,Mobile Wallet,Communication,sim card replacement,213.18,Expense,9bf36516-8b93-4eca-97f1-54e64fd9700c
05-03-2021,Net Banking,Financial Dues,temple donation,9995.81,Expense,f70ec9c7-aea8-481a-87e3-a9c8ada633d7
05-03-2021,UPI,Domestic Help,maid fees,4148.31,Expense,733da198-1c70-4c46-8258-b78c9e23dc9f
05-03-2021,UPI,Communication,newspaper,343.52,Expense,c7df3ea8-1f79-4415-86b7-595d9b3d67a4
05-03-2021,Debit Card,Education,practical notebook,2833.69,Expense,2825d392-63a0-4644-a30a-370c549b9329
05-03-2021,Credit Card,Transportation,ola cab ride,1429.79,Expense,d6408732-a46a-4bb8-9fb5-02d5e0990d4a
05-03-2021,Mobile Wallet,Groceries,baking stuff,154.58,Expense,b65a119c-b0aa-4246-b4a1-6ebee6caf0a9
05-03-2021,Net Banking,Rent,maintenance charges,27027.43,Expense,af2d6c1c-311b-46db-8708-a0753e48727e
05-03-2021,Credit Card,Utilities,light fixture installation,2072.18,Expense,dea9f6f1-4ac9-4f09-be24-8005bedf3bb0
06-03-2021,Net Banking,Rent,HRA deducted from salary,11385.47,Expense,1e09f60b-be54-4419-bb04-10095341c2a8
06-03-2021,Mobile Wallet,Groceries,ghee,225.59,Expense,4c501998-dee6-4c07-82bd-a7051599ee14
06-03-2021,Cash,Healthcare,specialist consultation fee,935.25,Expense,d18ccfa4-1a60-4608-adba-75ac5f0b4e31
06-03-2021,Debit Card,Transportation,flight tickets,2451.69,Expense,32dfb0ff-5bc5-449a-9082-a407fe82fe5c
06-03-2021,Debit Card,Utilities,vacuum cleaner,783.8,Expense,2d72ef6e-03d7-4b2a-ad39-f677998f1f30
06-03-2021,Debit Card,Communication,zee5 subscription,620.02,Expense,48ad929c-db50-452c-ab17-0ceaacf90e1e
07-03-2021,Debit Card,Education,e-learning subscription,3505.91,Expense,9b6e75d8-d018-415b-b3d1-8355faadf96e
07-03-2021,Debit Card,Utilities,wall clock,595.07,Expense,b3b2a115-2048-46db-b5ae-1348bde78e20
07-03-2021,Net Banking,Interest,government bond interest,24261.33,Income,94af260f-48b9-4abd-906f-ed6b678dc9c2
07-03-2021,Debit Card,Healthcare,sanitary pads,861.97,Expense,437cfbb0-8503-4c63-ab68-0c711451b9d3
07-03-2021,Debit Card,Transportation,petrol,1456.07,Expense,acc562eb-6e69-46d3-b51c-a7f4c2b76f18
07-03-2021,Mobile Wallet,Groceries,besan,278.58,Expense,79f04566-ca0d-40a8-9778-4a5ef2305cd7
08-03-2021,Net Banking,Rent,lease amount,17896.99,Expense,b16e3739-b0cd-4ad3-8c29-f46f58e5e903
08-03-2021,Mobile Wallet,Groceries,veggies,209.75,Expense,d3bc4237-4e1b-41da-9ff2-1f01b4fde3a1
08-03-2021,Mobile Wallet,Transportation,fastag recharge,1771.4,Expense,37894500-1ff0-4cf9-98b7-9d41d5d21be0
08-03-2021,UPI,Utilities,induction stove,1824.72,Expense,a69cc099-38a3-44e0-8e77-ab00a495ca12
08-03-2021,Mobile Wallet,Communication,apple music subscription,844.36,Expense,cb0af96b-dc0b-4c30-956f-467880902ad6
08-03-2021,UPI,Domestic Help,garbage woman fee,6149.32,Expense,1634234f-59da-4f81-a2e2-0e304b675383
09-03-2021,Net Banking,Rent,monthly rent for PG,17958.85,Expense,2b7dea9d-9a8a-4e4f-bab5-a7407c9503f2
09-03-2021,UPI,Domestic Help,plumber fee,4483.81,Expense,504af32c-4b62-4db7-909d-eaac3b4e28cc
10-03-2021,Net Banking,Interest,hdfc bank quarterly interest,23860.73,Income,f8356f64-c758-4be8-9950-f9edf70b0b36
10-03-2021,Net Banking,Financial Dues,credit card annual fee,2945.0,Expense,c3229ce4-4404-47ed-ba7c-4b5ee026cb3c
10-03-2021,Net Banking,Education,books,6090.95,Expense,e53e5f3f-9a95-4014-99b8-af8a64547c80
10-03-2021,UPI,Domestic Help,nanny salary,5013.87,Expense,05212290-2409-4fff-a278-d49281a5942a
11-03-2021,Debit Card,Groceries,pickles,521.64,Expense,3aa241f6-2d5e-45b4-b216-ce6d14e70680
11-03-2021,Net Banking,Interest,local loan taker interest,24174.23,Income,08bddf13-92aa-47e1-a2c8-d1c7463073c4
12-03-2021,Mobile Wallet,Transportation,diesel,436.42,Expense,54d6e964-5b93-4e46-8c36-02fc37611283
12-03-2021,Debit Card,Enrichment,skill training,902.6,Expense,c3cebb54-a687-4961-b2ad-8c919c44cba5
12-03-2021,Mobile Wallet,Care Essentials,razor,130.74,Expense,30ce45af-2b50-4ebf-9c64-965b12070f2e
12-03-2021,Mobile Wallet,Discretionary,movie,396.9,Expense,966a2221-9ab2-48ab-858f-7524fa9f73ab
13-03-2021,Credit Card,Transportation,battery replacement,920.96,Expense,195c21d0-fd4b-4435-afc0-076da007e1b3
13-03-2021,Cash,Care Essentials,grooming kit,142.02,Expense,40c4467d-495b-4c0e-8a97-94960caaf3b2
13-03-2021,Debit Card,Miscellaneous,lost wallet replacement,6717.89,Expense,707a088c-92e1-4bbd-84d5-6cc571de094e
14-03-2021,Mobile Wallet,Rewards,axis bank points,62.77,Income,0f29e581-374a-47fe-adab-9646b52148c6
14-03-2021,Debit Card,Transportation,rapido bike ride,615.3,Expense,922ab755-5d45-4ec4-8b23-817c14bdc9b8
15-03-2021,UPI,Care Essentials,shaving gel,441.26,Expense,f38dc398-7773-4236-9922-37b83a00faca
15-03-2021,Credit Card,Transportation,uber cab,754.56,Expense,1b5dbbdf-8412-4f39-a3ac-b0686f80a19e
16-03-2021,UPI,Groceries,fruits,384.63,Expense,bf698f8f-7bfc-4eec-be24-f82babd0fff6
16-03-2021,Cash,Transportation,car,1396.68,Expense,909febda-a0a8-450a-84f4-4cff9a18e2e9
16-03-2021,Mobile Wallet,Enrichment,french class fee,1220.95,Expense,2ed69c2e-46ef-4b93-88a4-9b187d71d19a
18-03-2021,Mobile Wallet,Groceries,aluminium foil,311.78,Expense,c4a9e3ea-a5b1-4f61-94e4-373649f7edf1
18-03-2021,Debit Card,Transportation,bike,2581.18,Expense,1aa804c3-3432-41cd-b4ae-21c115f314ee
19-03-2021,UPI,Transportation,uber cab,2683.36,Expense,65cebe65-247c-46fe-b187-7568bba94cff
19-03-2021,Credit Card,Rewards,credit card reward points,685.06,Income,80b24d01-d869-4e6b-8b79-661d755bedaa
20-03-2021,Debit Card,Healthcare,ice pack,2522.44,Expense,d94f88b8-d41c-4130-a2d9-957b2d58da11
21-03-2021,Mobile Wallet,Groceries,shoe polish,338.62,Expense,0a5c74e1-323e-4ab3-9bba-d5ed73ae9719
21-03-2021,UPI,Care Essentials,grooming kit,278.3,Expense,df5e0150-311f-4863-a08d-464282021d94
22-03-2021,Credit Card,Miscellaneous,parking fine,3358.67,Expense,abe02d8b-cf5d-4e84-839d-af0ace48b3f1
22-03-2021,UPI,Gifts,anniversary cash gift,2487.75,Income,44101b98-96b5-4c9e-893d-2522fce26ce4
22-03-2021,Credit Card,Transportation,train,843.34,Expense,4ef8c962-5dd6-41d6-88d4-379e672c655a
24-03-2021,UPI,Groceries,mop and broom,158.59,Expense,864fe064-2224-466a-9ae1-a01b966b8f91
24-03-2021,Debit Card,Transportation,bike repair,2429.51,Expense,dce7b4d9-2d56-4110-bbfc-fca0e1fef079
25-03-2021,Net Banking,Rent,rent received in cash,11370.77,Income,58635255-2a3c-4d8a-b685-78b44f169e90
25-03-2021,UPI,Groceries,tata salt,234.97,Expense,4270efae-dfb0-4ead-946a-ec3039f3175a
25-03-2021,UPI,Salary,shift allowance,33433.17,Income,5a8d5977-42a0-4541-b014-f4a1c4a6145a
25-03-2021,Credit Card,Pension,senior citizen savings scheme (scss) payout,27721.01,Income,24705823-3661-4286-8a66-faec64d7d2ab
26-03-2021,Cash,Transportation,vehicle registration fee,226.6,Expense,bc032d3c-5760-42f1-8555-d87a430a5d0d
26-03-2021,UPI,Enrichment,graphic design workshop,2629.51,Expense,1f65a2ba-48c0-4adb-bb27-b088d4e76c47
26-03-2021,Net Banking,Stocks,crypto,17619.2,Income,b0a5921d-f8cc-4264-9c0e-b81d31866b8f
27-03-2021,Net Banking,Stocks,shiba inu token sale,3599.02,Income,c7bb3150-9fb6-416e-88d5-90293a0d1db7
27-03-2021,Debit Card,Transportation,shared cab,1544.05,Expense,0a4aaca9-41f7-4030-b196-b64c9c6a3541
28-03-2021,UPI,Salary,shift allowance,39443.54,Income,6ca310e1-32b2-40c3-b961-03873c6dc091
28-03-2021,UPI,Transportation,bus,382.97,Expense,6ff46d58-b0ce-4cc3-98f3-74d6ec2b852b
28-03-2021,Debit Card,Healthcare,bp tablets,1524.97,Expense,572d4792-1a7d-4858-82f9-b924e238dc85
29-03-2021,Mobile Wallet,Transportation,metro,25.68,Expense,419fe931-d1c2-4f84-b320-62297786face
29-03-2021,Bank Transfer,Salary,incentive payout,84998.52,Income,85b916ab-1887-4ac4-8d12-0b1e147906ae
30-03-2021,Cheque,Pension,senior citizen savings scheme (scss) payout,50161.45,Income,cbdb6685-d99b-4f2a-acfa-fb5e0d6a079d
30-03-2021,Net Banking,Salary,incentive payout,43935.01,Income,13459254-d4b7-4425-a770-558ac4f40c12
30-03-2021,Credit Card,Enrichment,vedic maths class,1289.15,Expense,902faf09-2eb1-4747-990b-482227d6803a
30-03-2021,Mobile Wallet,Side Hustle,baking order payment,1463.13,Income,d6870737-d157-4816-9aa5-2a590ba84f18
30-03-2021,UPI,Groceries,biscuits,180.43,Expense,15854b73-206d-4a85-9e91-67607efb2bed
30-03-2021,Net Banking,Rent,rent received from tenant,23758.56,Income,974f6cde-dfaf-4b21-8140-1118b5a2fb42
30-03-2021,Cash,Transportation,uber cab,497.07,Expense,89cee384-6420-4bf0-9c36-214d357f60d3
31-03-2021,UPI,Groceries,veggies,757.36,Expense,632f37d6-7ac8-47ae-bf10-7f6d990dd6e7
31-03-2021,Cash,Transportation,petrol,1729.81,Expense,cf33146d-dcf1-4543-9d2b-039bd6d926d7
01-04-2021,Debit Card,Miscellaneous,dry cleaning expenses,8939.58,Expense,6c46abb7-9e61-400d-b736-0bb7a53ebccf
01-04-2021,Net Banking,Stocks,ipo gain,5278.17,Income,8bc4c9ad-d581-4095-b182-cfc391e2753b
01-04-2021,Bank Transfer,Pension,veteran pension payment,66684.32,Income,2aee898c-e204-4e2d-8c24-01a01df81413
01-04-2021,UPI,Side Hustle,content writing gig,6688.04,Income,90021534-4f0a-4d7a-9472-fea7006ddf72
01-04-2021,Bank Transfer,Salary,appraisal arrears,55996.82,Income,7e59a00f-3cca-4586-ba51-54b8ef20bbda
01-04-2021,Net Banking,Financial Dues,mortgage payment,2053.78,Expense,26f90684-1668-42b2-886a-fec63e62dc6a
01-04-2021,Cash,Miscellaneous,money found in old wallet,899.6,Income,c01ab46b-44a0-4827-aac3-bec43dbe99aa
01-04-2021,Debit Card,Education,books,1051.29,Expense,6d8c2171-2303-4bdb-9ebb-42cae5d5785e
01-04-2021,Mobile Wallet,Communication,mobile charger,425.11,Expense,52c47d5f-efce-44ba-af2d-ac093e00209c
01-04-2021,Credit Card,Utilities,electricity bill,3298.45,Expense,d552cb67-bb32-40d5-bc46-24fc62dab256
01-04-2021,Mobile Wallet,Groceries,fish,311.43,Expense,058954c3-9c4f-4c73-9d99-3228424d7254
01-04-2021,Net Banking,Rent,security deposit received,12959.4,Income,5df70326-d6e5-4eee-ba7e-4a573dfdee12
01-04-2021,Net Banking,Rent,rent paid to houseowner,12780.28,Expense,5ca2564b-fb20-4e48-b0b9-9b6e4ba9f15f
01-04-2021,UPI,Domestic Help,festival bonus,2489.19,Expense,88ca205a-2096-47dc-aacc-e5afb81e59d7
02-04-2021,Net Banking,Financial Dues,insurance premium,4766.64,Expense,602e1643-7642-4c64-938e-583c9de66f37
02-04-2021,UPI,Domestic Help,haircutting,7343.83,Expense,09b6cf0d-0771-43ff-a988-a0d8ad8b6b50
02-04-2021,Credit Card,Education,edu trip fees,4343.82,Expense,0622ed9f-b939-461c-b9e1-47aafafa15ea
02-04-2021,Mobile Wallet,Communication,mobile charger,1005.62,Expense,ca98e8d2-2c16-4aef-a50b-4b2072a276aa
02-04-2021,UPI,Groceries,frozen veggies,457.78,Expense,c53e0e77-56cd-4c6e-9a31-b54b6b8afeae
02-04-2021,Cash,Transportation,bike repair,450.37,Expense,7ff9ac73-86be-4667-82e8-97a9d7fd58f3
02-04-2021,Net Banking,Rent,monthly rent for PG,12637.48,Expense,74d6275d-f452-44d0-805d-83f045d3cf0f
02-04-2021,UPI,Utilities,pest control charges,3181.58,Expense,0e5f654b-e86e-499a-8063-94d9dd64476c
03-04-2021,Net Banking,Financial Dues,debt settlement fee,9998.69,Expense,4a81a91a-4140-4451-a6d5-08c5663b6865
03-04-2021,Credit Card,Communication,earphones,1669.87,Expense,602be93a-5933-45a9-a73e-332582d258aa
03-04-2021,Net Banking,Rent,rent paid for apartment,13424.86,Expense,dbacf1ff-5b25-45d6-a5c3-d9805c8b4757
03-04-2021,Cash,Transportation,shared cab,283.55,Expense,0d0bc83b-7a8e-4060-80cc-7b8e9b7fcd65
03-04-2021,Credit Card,Utilities,mixer grinder,1285.98,Expense,66657ab8-f7e1-4d96-b2d6-07b0175dff4f
04-04-2021,Net Banking,Rent,monthly rent for hostel,19450.62,Expense,47a7d894-3613-45bc-93f4-5f1b25f2db34
04-04-2021,Mobile Wallet,Groceries,chocolate,129.81,Expense,44467073-3ad3-4bd7-b2a1-38df70a6a9bc
