Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
12-09-2021,Credit Card,Enrichment,subscription fees,889,Expense,TXN1555
13-09-2021,Debit Card,Utilities,waste collection,732,Expense,TXN1556
13-09-2021,UPI,Healthcare,protein powder,229,Expense,TXN1557
13-09-2021,Cash,Groceries,festival snacks,434,Expense,TXN1558
14-09-2021,UPI,Groceries,chips,223,Expense,TXN1559
14-09-2021,Credit Card,Communication,internet bill,747,Expense,TXN1560
14-09-2021,Credit Card,Stocks,equity sale,1500,Income,TXN1561
15-09-2021,Credit Card,Stocks,dividend income,938,Income,TXN1562
16-09-2021,Debit Card,Domestic Help,car cleaner,898,Expense,TXN1563
17-09-2021,Cash,Care Essentials,shaving kit,224,Expense,TXN1564
18-09-2021,Debit Card,Financial Dues,PPF deposit,4629,Expense,TXN1565
19-09-2021,Debit Card,Groceries,non-veg items,594,Expense,TXN1566
19-09-2021,Cash,Rewards,discount voucher,183,Income,TXN1567
19-09-2021,Mobile Wallet,Miscellaneous,wedding expense,439,Expense,TXN1568
20-09-2021,UPI,Groceries,festival snacks,395,Expense,TXN1569
20-09-2021,UPI,Groceries,spices,134,Expense,TXN1570
20-09-2021,UPI,Care Essentials,beauty products,371,Expense,TXN1571
21-09-2021,Cash,Groceries,salt,252,Expense,TXN1572
21-09-2021,Cash,Groceries,pickles,125,Expense,TXN1573
21-09-2021,UPI,Care Essentials,shampoo,111,Expense,TXN1574
24-09-2021,Mobile Wallet,Groceries,chocolate,255,Expense,TXN1575
24-09-2021,Mobile Wallet,Groceries,dal,95,Expense,TXN1576
24-09-2021,Cash,Groceries,bread,115,Expense,TXN1577
24-09-2021,UPI,Groceries,masala powders,193,Expense,TXN1578
24-09-2021,Credit Card,Financial Dues,mutual fund SIP,5107,Expense,TXN1579
25-09-2021,Debit Card,Enrichment,musical instrument,872,Expense,TXN1580
25-09-2021,Credit Card,Groceries,dry fruits,735,Expense,TXN1581
25-09-2021,Credit Card,Groceries,mop and broom,3833,Expense,TXN1582
26-09-2021,Mobile Wallet,Rewards,loyalty points,127,Income,TXN1583
27-09-2021,Debit Card,Discretionary,clothing,718,Expense,TXN1584
27-09-2021,Credit Card,Education,school supplies,9395,Expense,TXN1585
28-09-2021,Debit Card,Education,stationery,6088,Expense,TXN1586
28-09-2021,Mobile Wallet,Transportation,ola ride,160,Expense,TXN1587
28-09-2021,UPI,Groceries,non-veg items,277,Expense,TXN1588
30-09-2021,Cash,Miscellaneous,postage stamps,482,Expense,TXN1589
01-10-2021,Other,Rent,maintenance charges,11707,Expense,TXN1590
01-10-2021,Credit Card,Rent,rent received from tenant,6605,Income,TXN1591
01-10-2021,Debit Card,Financial Dues,bank charges,8462,Expense,TXN1592
02-10-2021,Debit Card,Enrichment,sports equipment,898,Expense,TXN1593
02-10-2021,Debit Card,Groceries,festival snacks,652,Expense,TXN1594
02-10-2021,Debit Card,Financial Dues,PPF deposit,8559,Expense,TXN1595
02-10-2021,Debit Card,Discretionary,furniture,690,Expense,TXN1596
02-10-2021,Cash,Rewards,loyalty points,64,Income,TXN1597
02-10-2021,Cash,Groceries,non-veg items,227,Expense,TXN1598
02-10-2021,Mobile Wallet,Groceries,chocolate,192,Expense,TXN1599
03-10-2021,Credit Card,Education,school supplies,4629,Expense,TXN1600
03-10-2021,Cash,Groceries,pickles,155,Expense,TXN1601
03-10-2021,Mobile Wallet,Rewards,survey reward,92,Income,TXN1602
04-10-2021,Automatic Payment,Salary,annual bonus,51156,Income,TXN1603
04-10-2021,Cash,Groceries,fruits,243,Expense,TXN1604
05-10-2021,Credit Card,Enrichment,musical instrument,831,Expense,TXN1605
06-10-2021,Credit Card,Education,school fees,1784,Expense,TXN1606
06-10-2021,Automatic Payment,Pension,pension fund,23402,Income,TXN1607
07-10-2021,Debit Card,Communication,DTH recharge,885,Expense,TXN1608
07-10-2021,Debit Card,Utilities,sewer charges,673,Expense,TXN1609
07-10-2021,Credit Card,Healthcare,vitamins,546,Expense,TXN1610
07-10-2021,Credit Card,Healthcare,dentist,719,Expense,TXN1611
07-10-2021,Debit Card,Financial Dues,gold loan EMI,3969,Expense,TXN1612
07-10-2021,Mobile Wallet,Groceries,buttermilk,71,Expense,TXN1613
08-10-2021,Mobile Wallet,Domestic Help,babysitter,450,Expense,TXN1614
08-10-2021,Mobile Wallet,Groceries,oats,225,Expense,TXN1615
08-10-2021,Credit Card,Communication,cable tv bill,532,Expense,TXN1616
08-10-2021,Credit Card,Communication,internet bill,846,Expense,TXN1617
08-10-2021,UPI,Communication,mobile recharge,465,Expense,TXN1618
08-10-2021,Debit Card,Utilities,water bill,783,Expense,TXN1619
08-10-2021,Debit Card,Financial Dues,retirement fund,7626,Expense,TXN1620
09-10-2021,Credit Card,Enrichment,swimming class,899,Expense,TXN1621
09-10-2021,Credit Card,Utilities,electricity bill,739,Expense,TXN1622
09-10-2021,Cash,Groceries,sugar,100,Expense,TXN1623
11-10-2021,Debit Card,Education,uniform,4312,Expense,TXN1624
12-10-2021,Credit Card,Groceries,festival snacks,501,Expense,TXN1625
12-10-2021,UPI,Groceries,salt,241,Expense,TXN1626
12-10-2021,Mobile Wallet,Care Essentials,baby care items,236,Expense,TXN1627
13-10-2021,Debit Card,Education,books,2789,Expense,TXN1628
13-10-2021,Cash,Healthcare,supplements,444,Expense,TXN1629
13-10-2021,Credit Card,Communication,landline bill,967,Expense,TXN1630
14-10-2021,Credit Card,Interest,certificate deposit,7843,Income,TXN1631
14-10-2021,Debit Card,Stocks,capital gain,1752,Income,TXN1632
14-10-2021,Debit Card,Utilities,gas bill,785,Expense,TXN1633
15-10-2021,Credit Card,Utilities,waste collection,714,Expense,TXN1634
15-10-2021,UPI,Groceries,coffee,254,Expense,TXN1635
15-10-2021,Mobile Wallet,Groceries,amul butter,113,Expense,TXN1636
16-10-2021,Cash,Groceries,snacks,159,Expense,TXN1637
17-10-2021,Credit Card,Financial Dues,retirement fund,7393,Expense,TXN1638
18-10-2021,Cash,Care Essentials,baby care items,479,Expense,TXN1639
18-10-2021,Debit Card,Groceries,cleaning supplies,2750,Expense,TXN1640
18-10-2021,Cash,Miscellaneous,charity donation,149,Expense,TXN1641
18-10-2021,Credit Card,Domestic Help,laundry service,845,Expense,TXN1642
18-10-2021,Cash,Miscellaneous,emergency expense,452,Expense,TXN1643
18-10-2021,UPI,Groceries,festival snacks,333,Expense,TXN1644
19-10-2021,Cash,Groceries,festival snacks,451,Expense,TXN1645
20-10-2021,Mobile Wallet,Groceries,pickles,162,Expense,TXN1646
20-10-2021,UPI,Miscellaneous,referral bonus,154,Income,TXN1647
21-10-2021,Mobile Wallet,Rewards,discount voucher,152,Income,TXN1648
21-10-2021,Debit Card,Gifts,anniversary gift,929,Income,TXN1649
22-10-2021,Credit Card,Stocks,dividend income,1474,Income,TXN1650
22-10-2021,Mobile Wallet,Care Essentials,soap,491,Expense,TXN1651
22-10-2021,Credit Card,Groceries,dry fruits,662,Expense,TXN1652
23-10-2021,Cash,Groceries,curd,259,Expense,TXN1653
24-10-2021,Cash,Groceries,yogurt,262,Expense,TXN1654
24-10-2021,Debit Card,Domestic Help,watchman tip,907,Expense,TXN1655
24-10-2021,Cash,Miscellaneous,insurance claim,406,Income,TXN1656
26-10-2021,UPI,Groceries,curd,154,Expense,TXN1657
26-10-2021,UPI,Miscellaneous,unexpected repairs,186,Expense,TXN1658
26-10-2021,Cash,Care Essentials,pet food,367,Expense,TXN1659
26-10-2021,Cash,Care Essentials,toothpaste,375,Expense,TXN1660
26-10-2021,UPI,Groceries,dry fruits,369,Expense,TXN1661
26-10-2021,Mobile Wallet,Miscellaneous,survey incentive,373,Income,TXN1662
27-10-2021,Debit Card,Interest,certificate deposit,8111,Income,TXN1663
28-10-2021,Mobile Wallet,Groceries,salt,67,Expense,TXN1664
28-10-2021,Debit Card,Education,school supplies,6540,Expense,TXN1665
29-10-2021,Mobile Wallet,Transportation,bike service,471,Expense,TXN1666
30-10-2021,Credit Card,Discretionary,vacation,542,Expense,TXN1667
01-11-2021,Debit Card,Education,exam fees,9691,Expense,TXN1668
01-11-2021,Cash,Groceries,fruits,198,Expense,TXN1669
01-11-2021,Mobile Wallet,Groceries,festival snacks,240,Expense,TXN1670
01-11-2021,Debit Card,Domestic Help,home repair,646,Expense,TXN1671
02-11-2021,Credit Card,Stocks,dividend income,611,Income,TXN1672
02-11-2021,Debit Card,Education,online course,2089,Expense,TXN1673
03-11-2021,Mobile Wallet,Miscellaneous,birthday expense,198,Expense,TXN1674
03-11-2021,Credit Card,Domestic Help,laundry service,1158,Expense,TXN1675
03-11-2021,Credit Card,Financial Dues,insurance premium,5460,Expense,TXN1676
03-11-2021,UPI,Healthcare,dermatologist,476,Expense,TXN1677
03-11-2021,UPI,Groceries,cornflakes,137,Expense,TXN1678
04-11-2021,Other,Salary,incentive,54573,Income,TXN1679
04-11-2021,Mobile Wallet,Groceries,salt,238,Expense,TXN1680
05-11-2021,Bank Transfer,Pension,retirement benefits,26006,Income,TXN1681
05-11-2021,Credit Card,Enrichment,music class,844,Expense,TXN1682
05-11-2021,Mobile Wallet,Groceries,amul butter,168,Expense,TXN1683
05-11-2021,Mobile Wallet,Miscellaneous,expense reimbursement,467,Income,TXN1684
06-11-2021,Mobile Wallet,Communication,cable tv bill,324,Expense,TXN1685
06-11-2021,Debit Card,Stocks,capital gain,1162,Income,TXN1686
06-11-2021,Other,Rent,security deposit for flat,12755,Expense,TXN1687
06-11-2021,Credit Card,Healthcare,vitamins,724,Expense,TXN1688
07-11-2021,Credit Card,Financial Dues,gold loan EMI,4796,Expense,TXN1689
07-11-2021,Credit Card,Healthcare,blood test,661,Expense,TXN1690
08-11-2021,Debit Card,Financial Dues,investment deposit,5611,Expense,TXN1691
08-11-2021,Cash,Care Essentials,sunscreen,382,Expense,TXN1692
08-11-2021,Credit Card,Communication,internet bill,902,Expense,TXN1693
08-11-2021,Mobile Wallet,Groceries,spices,134,Expense,TXN1694
09-11-2021,Debit Card,Utilities,gas bill,581,Expense,TXN1695
09-11-2021,Debit Card,Financial Dues,gold loan EMI,6888,Expense,TXN1696
09-11-2021,Credit Card,Interest,FD interest,7054,Income,TXN1697
09-11-2021,Credit Card,Rent,rent received in cash,6963,Income,TXN1698
11-11-2021,Debit Card,Communication,landline bill,525,Expense,TXN1699
12-11-2021,Debit Card,Interest,dividend income,7254,Income,TXN1700
12-11-2021,UPI,Miscellaneous,referral bonus,227,Income,TXN1701
12-11-2021,Mobile Wallet,Groceries,amul butter,287,Expense,TXN1702
12-11-2021,UPI,Rewards,promotion bonus,181,Income,TXN1703
12-11-2021,Mobile Wallet,Miscellaneous,religious offering,82,Expense,TXN1704
12-11-2021,Debit Card,Communication,DTH recharge,603,Expense,TXN1705
13-11-2021,Credit Card,Enrichment,hobby supplies,996,Expense,TXN1706
13-11-2021,Cash,Groceries,milk,256,Expense,TXN1707
13-11-2021,Credit Card,Utilities,water bill,703,Expense,TXN1708
14-11-2021,Credit Card,Communication,mobile recharge,676,Expense,TXN1709
14-11-2021,Credit Card,Utilities,waste collection,659,Expense,TXN1710
14-11-2021,Credit Card,Utilities,sewer charges,601,Expense,TXN1711
14-11-2021,Debit Card,Groceries,dry fruits,695,Expense,TXN1712
15-11-2021,Mobile Wallet,Care Essentials,pet food,292,Expense,TXN1713
15-11-2021,Credit Card,Utilities,electricity bill,703,Expense,TXN1714
15-11-2021,Credit Card,Education,online course,6336,Expense,TXN1715
16-11-2021,Credit Card,Financial Dues,car loan EMI,7152,Expense,TXN1716
17-11-2021,UPI,Groceries,snacks,65,Expense,TXN1717
17-11-2021,UPI,Miscellaneous,tax refund,161,Income,TXN1718
18-11-2021,Debit Card,Groceries,festival stuff,3236,Expense,TXN1719
19-11-2021,Mobile Wallet,Care Essentials,salon visit,351,Expense,TXN1720
19-11-2021,UPI,Miscellaneous,unexpected repairs,207,Expense,TXN1721
20-11-2021,Mobile Wallet,Groceries,tea,133,Expense,TXN1722
21-11-2021,Mobile Wallet,Groceries,festival snacks,225,Expense,TXN1723
21-11-2021,UPI,Groceries,buttermilk,173,Expense,TXN1724
22-11-2021,Mobile Wallet,Groceries,salt,187,Expense,TXN1725
22-11-2021,Debit Card,Education,stationery,8904,Expense,TXN1726
22-11-2021,Debit Card,Discretionary,hotel booking,612,Expense,TXN1727
22-11-2021,Debit Card,Groceries,festival snacks,637,Expense,TXN1728
23-11-2021,Cash,Groceries,popcorn,222,Expense,TXN1729
23-11-2021,Cash,Care Essentials,beauty products,473,Expense,TXN1730
23-11-2021,UPI,Care Essentials,moisturizer,128,Expense,TXN1731
24-11-2021,Debit Card,Transportation,auto fare,882,Expense,TXN1732
24-11-2021,Cash,Rewards,cashback,155,Income,TXN1733
25-11-2021,UPI,Groceries,fruits,142,Expense,TXN1734
26-11-2021,Cash,Groceries,amul butter,179,Expense,TXN1735
27-11-2021,Debit Card,Groceries,festival snacks,710,Expense,TXN1736
27-11-2021,Debit Card,Education,school supplies,7560,Expense,TXN1737
28-11-2021,Debit Card,Discretionary,gadgets,986,Expense,TXN1738
29-11-2021,Debit Card,Domestic Help,watchman tip,1251,Expense,TXN1739
30-11-2021,UPI,Rewards,reward redemption,81,Income,TXN1740
30-11-2021,Debit Card,Enrichment,sports equipment,976,Expense,TXN1741
01-12-2021,Debit Card,Groceries,non-veg items,510,Expense,TXN1742
01-12-2021,Bank Transfer,Rent,HRA deducted from salary,14146,Expense,TXN1743
01-12-2021,Cheque,Salary,salary arrears,53078,Income,TXN1744
01-12-2021,Debit Card,Domestic Help,gardener,1196,Expense,TXN1745
02-12-2021,UPI,Groceries,ice cream,273,Expense,TXN1746
02-12-2021,Debit Card,Groceries,non-veg items,503,Expense,TXN1747
03-12-2021,Cash,Care Essentials,contact lens solution,157,Expense,TXN1748
03-12-2021,UPI,Care Essentials,baby care items,465,Expense,TXN1749
03-12-2021,UPI,Groceries,milk,219,Expense,TXN1750
04-12-2021,Debit Card,Stocks,mutual fund profit,912,Income,TXN1751
04-12-2021,Credit Card,Interest,certificate deposit,6043,Income,TXN1752
04-12-2021,Cash,Groceries,chutney,167,Expense,TXN1753
05-12-2021,Credit Card,Education,exam fees,3679,Expense,TXN1754
05-12-2021,UPI,Miscellaneous,membership fees,416,Expense,TXN1755
06-12-2021,UPI,Miscellaneous,subscription,308,Expense,TXN1756
06-12-2021,Credit Card,Utilities,water bill,718,Expense,TXN1757
07-12-2021,Other,Pension,pension fund,29631,Income,TXN1758
07-12-2021,Cash,Groceries,masala powders,64,Expense,TXN1759
07-12-2021,Mobile Wallet,Rewards,survey reward,180,Income,TXN1760
08-12-2021,Credit Card,Enrichment,language classes,916,Expense,TXN1761
08-12-2021,Mobile Wallet,Groceries,atta,290,Expense,TXN1762
08-12-2021,Debit Card,Utilities,electricity bill,767,Expense,TXN1763
09-12-2021,Cash,Care Essentials,baby care items,134,Expense,TXN1764
09-12-2021,Mobile Wallet,Groceries,coffee,244,Expense,TXN1765
09-12-2021,Credit Card,Gifts,festive gift,936,Income,TXN1766
09-12-2021,Debit Card,Groceries,dry fruits,602,Expense,TXN1767
10-12-2021,Cash,Domestic Help,laundry service,102,Expense,TXN1768
10-12-2021,Debit Card,Discretionary,hotel booking,523,Expense,TXN1769
10-12-2021,Credit Card,Rent,rent received in cash,7112,Income,TXN1770
10-12-2021,Credit Card,Interest,FD interest,5574,Income,TXN1771
10-12-2021,Cash,Communication,DTH recharge,435,Expense,TXN1772
11-12-2021,Mobile Wallet,Communication,mobile recharge,448,Expense,TXN1773
11-12-2021,Debit Card,Enrichment,hobby supplies,978,Expense,TXN1774
11-12-2021,Credit Card,Utilities,waste collection,588,Expense,TXN1775
11-12-2021,Mobile Wallet,Groceries,ice cream,94,Expense,TXN1776
12-12-2021,Debit Card,Enrichment,hobby supplies,868,Expense,TXN1777
12-12-2021,Credit Card,Gifts,baby shower gift,732,Income,TXN1778
12-12-2021,Debit Card,Utilities,gas bill,581,Expense,TXN1779
12-12-2021,Debit Card,Healthcare,dermatologist,986,Expense,TXN1780
12-12-2021,UPI,Rewards,credit card reward,82,Income,TXN1781
12-12-2021,Credit Card,Communication,internet bill,841,Expense,TXN1782
12-12-2021,Debit Card,Education,school supplies,7909,Expense,TXN1783
13-12-2021,Mobile Wallet,Groceries,spices,187,Expense,TXN1784
14-12-2021,Debit Card,Communication,cable tv bill,534,Expense,TXN1785
14-12-2021,Debit Card,Communication,landline bill,546,Expense,TXN1786
15-12-2021,Debit Card,Utilities,sewer charges,625,Expense,TXN1787
16-12-2021,Mobile Wallet,Miscellaneous,rebate amount,87,Income,TXN1788
18-12-2021,Mobile Wallet,Groceries,masala powders,136,Expense,TXN1789
18-12-2021,Mobile Wallet,Groceries,tea,92,Expense,TXN1790
18-12-2021,UPI,Miscellaneous,deposit return,162,Income,TXN1791
19-12-2021,Debit Card,Groceries,non-veg items,598,Expense,TXN1792
19-12-2021,Cash,Groceries,atta,76,Expense,TXN1793
19-12-2021,Credit Card,Groceries,dry fruits,768,Expense,TXN1794
20-12-2021,Debit Card,Domestic Help,pest control,754,Expense,TXN1795
20-12-2021,UPI,Groceries,ghee,220,Expense,TXN1796
21-12-2021,UPI,Miscellaneous,charity donation,363,Expense,TXN1797
21-12-2021,Credit Card,Financial Dues,education loan EMI,6278,Expense,TXN1798
23-12-2021,Debit Card,Groceries,flour mill,3213,Expense,TXN1799
23-12-2021,Debit Card,Discretionary,party expenses,986,Expense,TXN1800
23-12-2021,UPI,Care Essentials,face wash,328,Expense,TXN1801
23-12-2021,Debit Card,Healthcare,supplements,676,Expense,TXN1802
24-12-2021,Credit Card,Education,project materials,2194,Expense,TXN1803
25-12-2021,Cash,Care Essentials,spa,300,Expense,TXN1804
25-12-2021,Debit Card,Stocks,share market gain,1620,Income,TXN1805
25-12-2021,UPI,Miscellaneous,tax refund,360,Income,TXN1806
26-12-2021,Mobile Wallet,Groceries,dal,225,Expense,TXN1807
26-12-2021,UPI,Groceries,yogurt,137,Expense,TXN1808
26-12-2021,Credit Card,Education,online course,4631,Expense,TXN1809
26-12-2021,Credit Card,Financial Dues,gold loan EMI,4104,Expense,TXN1810
26-12-2021,Cash,Groceries,festival snacks,227,Expense,TXN1811
27-12-2021,Debit Card,Financial Dues,credit card bill,2781,Expense,TXN1812
27-12-2021,Mobile Wallet,Groceries,amul butter,122,Expense,TXN1813
27-12-2021,Debit Card,Education,school supplies,3589,Expense,TXN1814
27-12-2021,Credit Card,Transportation,cab fare,798,Expense,TXN1815
28-12-2021,Credit Card,Financial Dues,mutual fund SIP,8985,Expense,TXN1816
28-12-2021,Credit Card,Financial Dues,personal loan EMI,3342,Expense,TXN1817
28-12-2021,UPI,Groceries,fruits,181,Expense,TXN1818
29-12-2021,Credit Card,Healthcare,supplements,710,Expense,TXN1819
31-12-2021,Cash,Rewards,wallet cashback,112,Income,TXN1820
01-01-2022,UPI,Discretionary,entertainment,323,Expense,TXN1821
01-01-2022,UPI,Groceries,spices,157,Expense,TXN1822
02-01-2022,UPI,Care Essentials,haircut,251,Expense,TXN1823
02-01-2022,Credit Card,Financial Dues,credit card bill,6830,Expense,TXN1824
02-01-2022,Mobile Wallet,Groceries,spices,141,Expense,TXN1825
02-01-2022,Net Banking,Rent,HRA deducted from salary,11800,Expense,TXN1826
03-01-2022,Mobile Wallet,Healthcare,thermometer,293,Expense,TXN1827
04-01-2022,Cheque,Salary,bonus payment,54301,Income,TXN1828
04-01-2022,UPI,Groceries,dry fruits,384,Expense,TXN1829
04-01-2022,Credit Card,Stocks,capital gain,1006,Income,TXN1830
05-01-2022,Mobile Wallet,Communication,mobile recharge,451,Expense,TXN1831
05-01-2022,Debit Card,Financial Dues,investment deposit,5962,Expense,TXN1832
05-01-2022,Credit Card,Utilities,electricity bill,767,Expense,TXN1833
05-01-2022,Cash,Miscellaneous,emergency expense,469,Expense,TXN1834
06-01-2022,Cash,Miscellaneous,contest winning,133,Income,TXN1835
06-01-2022,Cheque,Pension,retirement benefits,26794,Income,TXN1836
07-01-2022,Debit Card,Utilities,gas bill,600,Expense,TXN1837
07-01-2022,Debit Card,Utilities,waste collection,607,Expense,TXN1838
07-01-2022,UPI,Rewards,wallet cashback,96,Income,TXN1839
07-01-2022,Credit Card,Education,school fees,7401,Expense,TXN1840
07-01-2022,UPI,Groceries,veggies,145,Expense,TXN1841
07-01-2022,UPI,Care Essentials,moisturizer,223,Expense,TXN1842
07-01-2022,Credit Card,Financial Dues,personal loan EMI,2385,Expense,TXN1843
07-01-2022,Debit Card,Financial Dues,mutual fund SIP,3766,Expense,TXN1844
07-01-2022,UPI,Communication,cable tv bill,409,Expense,TXN1845
08-01-2022,Debit Card,Education,library fees,4333,Expense,TXN1846
08-01-2022,Credit Card,Groceries,festival snacks,528,Expense,TXN1847
08-01-2022,Debit Card,Utilities,water bill,757,Expense,TXN1848
08-01-2022,Cash,Groceries,buttermilk,285,Expense,TXN1849
09-01-2022,UPI,Rewards,app cashback,190,Income,TXN1850
09-01-2022,Debit Card,Rent,rent received in cash,5310,Income,TXN1851
10-01-2022,Credit Card,Education,books,4569,Expense,TXN1852
10-01-2022,Credit Card,Enrichment,yoga classes,891,Expense,TXN1853
10-01-2022,Credit Card,Groceries,festival snacks,575,Expense,TXN1854
10-01-2022,Credit Card,Utilities,sewer charges,525,Expense,TXN1855
