Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
27-07-2021,Cash,Rewards,credit card reward,77,Income,TXN1429
27-07-2021,Bank Transfer,Education,project materials,12441,Expense,TXN1430
27-07-2021,Mobile Wallet,Groceries,ice cream,209,Expense,TXN1431
27-07-2021,Cash,Healthcare,BP monitor,299,Expense,TXN1432
28-07-2021,Credit Card,Domestic Help,house painting,1033,Expense,TXN1433
28-07-2021,Mobile Wallet,Groceries,ghee,284,Expense,TXN1434
30-07-2021,Cash,Miscellaneous,courier charges,300,Expense,TXN1435
30-07-2021,Credit Card,Enrichment,sports equipment,832,Expense,TXN1436
01-08-2021,UPI,Rewards,app cashback,153,Income,TXN1437
02-08-2021,Other,Education,project materials,14568,Expense,TXN1438
02-08-2021,Cash,Groceries,jam,173,Expense,TXN1439
02-08-2021,UPI,Care Essentials,shaving kit,180,Expense,TXN1440
02-08-2021,UPI,Rewards,discount voucher,188,Income,TXN1441
03-08-2021,Cash,Transportation,battery replacement,460,Expense,TXN1442
03-08-2021,Credit Card,Education,library fees,8614,Expense,TXN1443
03-08-2021,Net Banking,Salary,performance bonus,64623,Income,TXN1444
03-08-2021,UPI,Domestic Help,house painting,473,Expense,TXN1445
04-08-2021,UPI,Groceries,dal,210,Expense,TXN1446
04-08-2021,Cash,Groceries,non-veg items,394,Expense,TXN1447
04-08-2021,Credit Card,Financial Dues,education loan EMI,2436,Expense,TXN1448
05-08-2021,Credit Card,Financial Dues,bank charges,7828,Expense,TXN1449
05-08-2021,Net Banking,Pension,retirement benefits,49039,Income,TXN1450
05-08-2021,UPI,Groceries,ice cream,285,Expense,TXN1451
05-08-2021,Credit Card,Rent,rent received from tenant,6099,Income,TXN1452
05-08-2021,Cash,Communication,cable tv bill,444,Expense,TXN1453
06-08-2021,Debit Card,Utilities,water bill,862,Expense,TXN1454
06-08-2021,Other,Rent,monthly rent for PG,12629,Expense,TXN1455
07-08-2021,Credit Card,Interest,certificate deposit,9834,Income,TXN1456
07-08-2021,Mobile Wallet,Groceries,festival snacks,447,Expense,TXN1457
07-08-2021,Credit Card,Utilities,electricity bill,744,Expense,TXN1458
07-08-2021,Debit Card,Enrichment,chess classes,853,Expense,TXN1459
08-08-2021,Credit Card,Communication,internet bill,798,Expense,TXN1460
09-08-2021,Cash,Miscellaneous,referral bonus,439,Income,TXN1461
09-08-2021,Cheque,Education,tuition fees,10497,Expense,TXN1462
09-08-2021,Cash,Miscellaneous,festive expense,77,Expense,TXN1463
10-08-2021,Debit Card,Utilities,sewer charges,674,Expense,TXN1464
10-08-2021,Cash,Groceries,chutney,60,Expense,TXN1465
10-08-2021,Credit Card,Communication,DTH recharge,632,Expense,TXN1466
11-08-2021,Debit Card,Financial Dues,education loan EMI,8434,Expense,TXN1467
11-08-2021,Cash,Rewards,survey reward,109,Income,TXN1468
11-08-2021,Credit Card,Communication,mobile recharge,944,Expense,TXN1469
11-08-2021,UPI,Care Essentials,toothpaste,145,Expense,TXN1470
11-08-2021,Debit Card,Groceries,non-veg items,756,Expense,TXN1471
12-08-2021,Cash,Groceries,tea,75,Expense,TXN1472
12-08-2021,UPI,Healthcare,eye checkup,225,Expense,TXN1473
12-08-2021,UPI,Care Essentials,salon visit,349,Expense,TXN1474
12-08-2021,Cash,Care Essentials,shampoo,408,Expense,TXN1475
14-08-2021,Mobile Wallet,Groceries,cornflakes,65,Expense,TXN1476
14-08-2021,Cash,Groceries,buttermilk,69,Expense,TXN1477
14-08-2021,UPI,Care Essentials,pet grooming,239,Expense,TXN1478
14-08-2021,Credit Card,Utilities,waste collection,691,Expense,TXN1479
14-08-2021,Credit Card,Utilities,gas bill,821,Expense,TXN1480
15-08-2021,Credit Card,Financial Dues,PPF deposit,2182,Expense,TXN1481
15-08-2021,Debit Card,Communication,landline bill,822,Expense,TXN1482
16-08-2021,Cash,Groceries,veggies,182,Expense,TXN1483
17-08-2021,Credit Card,Discretionary,electronics,639,Expense,TXN1484
17-08-2021,Credit Card,Enrichment,art supplies,955,Expense,TXN1485
18-08-2021,Debit Card,Groceries,mop and broom,1087,Expense,TXN1486
18-08-2021,Credit Card,Groceries,festival snacks,776,Expense,TXN1487
19-08-2021,Mobile Wallet,Groceries,jam,287,Expense,TXN1488
19-08-2021,Debit Card,Education,stationery,3409,Expense,TXN1489
19-08-2021,Cash,Miscellaneous,postage stamps,349,Expense,TXN1490
19-08-2021,Mobile Wallet,Domestic Help,pest control,375,Expense,TXN1491
20-08-2021,Credit Card,Groceries,dry fruits,790,Expense,TXN1492
20-08-2021,Cash,Groceries,ghee,154,Expense,TXN1493
21-08-2021,Mobile Wallet,Groceries,jam,194,Expense,TXN1494
21-08-2021,Debit Card,Stocks,mutual fund profit,854,Income,TXN1495
23-08-2021,UPI,Groceries,dal,95,Expense,TXN1496
23-08-2021,UPI,Miscellaneous,legal fees,351,Expense,TXN1497
24-08-2021,Cash,Groceries,dry fruits,380,Expense,TXN1498
24-08-2021,Credit Card,Domestic Help,gardener,834,Expense,TXN1499
24-08-2021,Mobile Wallet,Discretionary,theme park,370,Expense,TXN1500
25-08-2021,Credit Card,Enrichment,musical instrument,896,Expense,TXN1501
26-08-2021,Mobile Wallet,Miscellaneous,survey incentive,74,Income,TXN1502
26-08-2021,Debit Card,Stocks,stock profit,1439,Income,TXN1503
26-08-2021,Mobile Wallet,Groceries,snacks,214,Expense,TXN1504
26-08-2021,UPI,Groceries,buns,283,Expense,TXN1505
26-08-2021,Debit Card,Education,project materials,2305,Expense,TXN1506
27-08-2021,Cash,Groceries,oats,157,Expense,TXN1507
28-08-2021,Credit Card,Interest,mutual fund interest,7658,Income,TXN1508
28-08-2021,Credit Card,Financial Dues,late payment fees,8561,Expense,TXN1509
29-08-2021,UPI,Healthcare,vitamins,310,Expense,TXN1510
30-08-2021,UPI,Healthcare,eye checkup,185,Expense,TXN1511
31-08-2021,Mobile Wallet,Miscellaneous,tax refund,80,Income,TXN1512
01-09-2021,UPI,Care Essentials,salon visit,299,Expense,TXN1513
01-09-2021,Credit Card,Groceries,non-veg items,570,Expense,TXN1514
01-09-2021,Mobile Wallet,Groceries,ice cream,146,Expense,TXN1515
02-09-2021,Cash,Groceries,dry fruits,264,Expense,TXN1516
02-09-2021,Debit Card,Enrichment,music class,941,Expense,TXN1517
02-09-2021,Debit Card,Financial Dues,personal loan EMI,3186,Expense,TXN1518
02-09-2021,Debit Card,Financial Dues,personal loan EMI,8831,Expense,TXN1519
03-09-2021,Credit Card,Enrichment,subscription fees,941,Expense,TXN1520
03-09-2021,UPI,Miscellaneous,document fees,185,Expense,TXN1521
04-09-2021,UPI,Groceries,eggs,193,Expense,TXN1522
04-09-2021,Debit Card,Rent,advance rent received,6025,Income,TXN1523
05-09-2021,UPI,Miscellaneous,insurance claim,363,Income,TXN1524
05-09-2021,Cash,Groceries,salt,206,Expense,TXN1525
05-09-2021,Credit Card,Utilities,gas bill,939,Expense,TXN1526
05-09-2021,Net Banking,Pension,gratuity amount,49872,Income,TXN1527
06-09-2021,Credit Card,Education,library fees,8896,Expense,TXN1528
06-09-2021,Bank Transfer,Salary,bonus payment,72241,Income,TXN1529
06-09-2021,Credit Card,Domestic Help,carpenter,1316,Expense,TXN1530
06-09-2021,Credit Card,Discretionary,footwear,738,Expense,TXN1531
07-09-2021,UPI,Care Essentials,shampoo,349,Expense,TXN1532
07-09-2021,Automatic Payment,Rent,rent paid to houseowner,14721,Expense,TXN1533
07-09-2021,Debit Card,Stocks,stock profit,677,Income,TXN1534
08-09-2021,Debit Card,Financial Dues,credit card bill,6711,Expense,TXN1535
08-09-2021,UPI,Communication,mobile recharge,433,Expense,TXN1536
08-09-2021,Credit Card,Financial Dues,tax payment,4225,Expense,TXN1537
09-09-2021,Cash,Groceries,non-veg items,216,Expense,TXN1538
09-09-2021,Mobile Wallet,Groceries,jam,85,Expense,TXN1539
09-09-2021,Credit Card,Education,school fees,1786,Expense,TXN1540
09-09-2021,Debit Card,Communication,internet bill,819,Expense,TXN1541
10-09-2021,Cash,Care Essentials,deodorant,147,Expense,TXN1542
10-09-2021,UPI,Care Essentials,sunscreen,392,Expense,TXN1543
10-09-2021,Mobile Wallet,Groceries,cornflakes,226,Expense,TXN1544
11-09-2021,UPI,Discretionary,food delivery,239,Expense,TXN1545
11-09-2021,Cash,Miscellaneous,expense reimbursement,236,Income,TXN1546
12-09-2021,Debit Card,Communication,DTH recharge,864,Expense,TXN1547
12-09-2021,UPI,Communication,landline bill,333,Expense,TXN1548
12-09-2021,Cash,Groceries,snacks,162,Expense,TXN1549
13-09-2021,Credit Card,Utilities,sewer charges,694,Expense,TXN1550
13-09-2021,Credit Card,Education,project materials,4920,Expense,TXN1551
13-09-2021,Credit Card,Utilities,waste collection,769,Expense,TXN1552
13-09-2021,Debit Card,Utilities,electricity bill,555,Expense,TXN1553
13-09-2021,Credit Card,Enrichment,subscription fees,876,Expense,TXN1554
13-09-2021,Cash,Groceries,dal,101,Expense,TXN1555
14-09-2021,Credit Card,Communication,cable tv bill,935,Expense,TXN1556
14-09-2021,Credit Card,Utilities,water bill,970,Expense,TXN1557
14-09-2021,Debit Card,Interest,mutual fund interest,9239,Income,TXN1558
15-09-2021,Credit Card,Financial Dues,retirement fund,5535,Expense,TXN1559
15-09-2021,Cash,Miscellaneous,legal fees,311,Expense,TXN1560
16-09-2021,Debit Card,Groceries,non-veg items,708,Expense,TXN1561
17-09-2021,UPI,Rewards,promotion bonus,199,Income,TXN1562
17-09-2021,Cash,Rewards,survey reward,124,Income,TXN1563
17-09-2021,Mobile Wallet,Groceries,curd,189,Expense,TXN1564
18-09-2021,Cash,Groceries,masala powders,294,Expense,TXN1565
18-09-2021,UPI,Care Essentials,shampoo,343,Expense,TXN1566
19-09-2021,Credit Card,Groceries,cleaning supplies,1890,Expense,TXN1567
20-09-2021,Cash,Groceries,masala powders,191,Expense,TXN1568
20-09-2021,UPI,Groceries,non-veg items,424,Expense,TXN1569
20-09-2021,Debit Card,Transportation,metro card recharge,748,Expense,TXN1570
22-09-2021,Credit Card,Groceries,festival snacks,659,Expense,TXN1571
23-09-2021,Cash,Groceries,snacks,260,Expense,TXN1572
23-09-2021,Bank Transfer,Education,uniform,10804,Expense,TXN1573
24-09-2021,Debit Card,Interest,mutual fund interest,9669,Income,TXN1574
25-09-2021,Mobile Wallet,Groceries,buttermilk,161,Expense,TXN1575
25-09-2021,Cash,Groceries,dry fruits,298,Expense,TXN1576
25-09-2021,UPI,Healthcare,health checkup,160,Expense,TXN1577
25-09-2021,Debit Card,Domestic Help,laundry service,1097,Expense,TXN1578
27-09-2021,UPI,Groceries,milk,241,Expense,TXN1579
27-09-2021,UPI,Miscellaneous,expense reimbursement,79,Income,TXN1580
28-09-2021,Debit Card,Healthcare,antiseptic,719,Expense,TXN1581
28-09-2021,Credit Card,Domestic Help,watchman tip,1023,Expense,TXN1582
29-09-2021,Debit Card,Education,library fees,1444,Expense,TXN1583
29-09-2021,Debit Card,Stocks,securities profit,849,Income,TXN1584
29-09-2021,Cash,Healthcare,vitamins,485,Expense,TXN1585
29-09-2021,UPI,Miscellaneous,unexpected repairs,419,Expense,TXN1586
30-09-2021,UPI,Rewards,credit card reward,142,Income,TXN1587
01-10-2021,Debit Card,Gifts,cash gift,910,Income,TXN1588
01-10-2021,Credit Card,Transportation,uber ride,939,Expense,TXN1589
01-10-2021,Other,Pension,government pension,48170,Income,TXN1590
02-10-2021,UPI,Groceries,non-veg items,270,Expense,TXN1591
03-10-2021,Mobile Wallet,Miscellaneous,insurance claim,358,Income,TXN1592
03-10-2021,Automatic Payment,Education,tuition fees,14155,Expense,TXN1593
03-10-2021,Debit Card,Enrichment,art classes,941,Expense,TXN1594
03-10-2021,Debit Card,Stocks,securities profit,512,Income,TXN1595
04-10-2021,Debit Card,Education,project materials,902,Expense,TXN1596
04-10-2021,Debit Card,Domestic Help,driver salary,738,Expense,TXN1597
04-10-2021,Cash,Care Essentials,pet grooming,291,Expense,TXN1598
04-10-2021,Cash,Miscellaneous,security refund,196,Income,TXN1599
05-10-2021,Debit Card,Utilities,gas bill,789,Expense,TXN1600
05-10-2021,Credit Card,Education,books,7114,Expense,TXN1601
05-10-2021,Cash,Groceries,dal,209,Expense,TXN1602
05-10-2021,Cash,Groceries,snacks,242,Expense,TXN1603
06-10-2021,Cheque,Rent,rent paid for apartment,13687,Expense,TXN1604
06-10-2021,UPI,Groceries,veggies,223,Expense,TXN1605
06-10-2021,Debit Card,Groceries,festival snacks,626,Expense,TXN1606
06-10-2021,UPI,Care Essentials,pet food,416,Expense,TXN1607
06-10-2021,Debit Card,Utilities,electricity bill,760,Expense,TXN1608
07-10-2021,Cash,Communication,landline bill,419,Expense,TXN1609
07-10-2021,Mobile Wallet,Groceries,curd,127,Expense,TXN1610
07-10-2021,UPI,Rewards,discount voucher,152,Income,TXN1611
07-10-2021,Credit Card,Healthcare,doctor visit,513,Expense,TXN1612
07-10-2021,Bank Transfer,Salary,performance bonus,66548,Income,TXN1613
08-10-2021,Credit Card,Financial Dues,investment deposit,3950,Expense,TXN1614
08-10-2021,Cash,Miscellaneous,festive expense,348,Expense,TXN1615
08-10-2021,Debit Card,Utilities,sewer charges,596,Expense,TXN1616
08-10-2021,Debit Card,Groceries,festival snacks,726,Expense,TXN1617
08-10-2021,Debit Card,Communication,DTH recharge,634,Expense,TXN1618
08-10-2021,UPI,Groceries,sugar,94,Expense,TXN1619
10-10-2021,Credit Card,Financial Dues,bank charges,4789,Expense,TXN1620
10-10-2021,Credit Card,Utilities,water bill,733,Expense,TXN1621
10-10-2021,UPI,Rewards,wallet cashback,158,Income,TXN1622
10-10-2021,Mobile Wallet,Rewards,promotion bonus,169,Income,TXN1623
10-10-2021,Debit Card,Rent,rent received in cash,6242,Income,TXN1624
10-10-2021,Mobile Wallet,Groceries,chips,231,Expense,TXN1625
11-10-2021,Debit Card,Financial Dues,tax payment,7196,Expense,TXN1626
11-10-2021,UPI,Groceries,festival snacks,330,Expense,TXN1627
11-10-2021,Cash,Groceries,dal,59,Expense,TXN1628
13-10-2021,UPI,Communication,mobile recharge,455,Expense,TXN1629
14-10-2021,Credit Card,Communication,cable tv bill,648,Expense,TXN1630
14-10-2021,UPI,Groceries,snacks,281,Expense,TXN1631
15-10-2021,Debit Card,Interest,certificate deposit,6458,Income,TXN1632
15-10-2021,Credit Card,Groceries,festival snacks,671,Expense,TXN1633
15-10-2021,Credit Card,Domestic Help,watchman tip,895,Expense,TXN1634
15-10-2021,Cash,Communication,internet bill,294,Expense,TXN1635
15-10-2021,Debit Card,Utilities,waste collection,946,Expense,TXN1636
15-10-2021,UPI,Care Essentials,beauty products,112,Expense,TXN1637
16-10-2021,Cash,Care Essentials,shaving kit,479,Expense,TXN1638
16-10-2021,Mobile Wallet,Groceries,jam,165,Expense,TXN1639
16-10-2021,Cash,Discretionary,party expenses,253,Expense,TXN1640
17-10-2021,UPI,Groceries,buns,246,Expense,TXN1641
17-10-2021,Credit Card,Financial Dues,car loan EMI,5245,Expense,TXN1642
18-10-2021,Debit Card,Financial Dues,PPF deposit,5207,Expense,TXN1643
19-10-2021,Mobile Wallet,Groceries,ice cream,220,Expense,TXN1644
19-10-2021,Mobile Wallet,Miscellaneous,document fees,204,Expense,TXN1645
19-10-2021,Debit Card,Education,school supplies,2652,Expense,TXN1646
20-10-2021,UPI,Groceries,bread,259,Expense,TXN1647
20-10-2021,Credit Card,Education,workshop fees,8155,Expense,TXN1648
20-10-2021,Credit Card,Enrichment,sports equipment,862,Expense,TXN1649
22-10-2021,Cash,Groceries,coffee,120,Expense,TXN1650
23-10-2021,Credit Card,Enrichment,magazine subscription,962,Expense,TXN1651
23-10-2021,UPI,Groceries,amul butter,221,Expense,TXN1652
23-10-2021,Debit Card,Groceries,kendriya bhandar,1761,Expense,TXN1653
24-10-2021,Credit Card,Healthcare,first aid,798,Expense,TXN1654
24-10-2021,UPI,Miscellaneous,postage stamps,370,Expense,TXN1655
24-10-2021,Cash,Groceries,chips,207,Expense,TXN1656
25-10-2021,Credit Card,Healthcare,dermatologist,840,Expense,TXN1657
25-10-2021,UPI,Groceries,non-veg items,215,Expense,TXN1658
27-10-2021,UPI,Miscellaneous,security refund,129,Income,TXN1659
27-10-2021,Debit Card,Discretionary,concert tickets,545,Expense,TXN1660
27-10-2021,Debit Card,Domestic Help,babysitter,1223,Expense,TXN1661
28-10-2021,UPI,Care Essentials,makeup items,465,Expense,TXN1662
28-10-2021,Credit Card,Stocks,dividend income,1779,Income,TXN1663
29-10-2021,Credit Card,Interest,FD interest,8785,Income,TXN1664
01-11-2021,Cheque,Rent,rent advance payment,14328,Expense,TXN1665
02-11-2021,Bank Transfer,Education,online course,11357,Expense,TXN1666
02-11-2021,Credit Card,Discretionary,gaming,725,Expense,TXN1667
02-11-2021,Debit Card,Interest,dividend income,9778,Income,TXN1668
02-11-2021,Credit Card,Transportation,parking charges,620,Expense,TXN1669
03-11-2021,Automatic Payment,Pension,pension credit,43828,Income,TXN1670
03-11-2021,UPI,Miscellaneous,courier charges,322,Expense,TXN1671
03-11-2021,Debit Card,Stocks,securities profit,1591,Income,TXN1672
03-11-2021,Debit Card,Enrichment,dance class,893,Expense,TXN1673
04-11-2021,UPI,Care Essentials,baby care items,355,Expense,TXN1674
04-11-2021,Cash,Groceries,chips,159,Expense,TXN1675
04-11-2021,UPI,Rewards,credit card reward,131,Income,TXN1676
05-11-2021,Debit Card,Gifts,birthday gift,966,Income,TXN1677
05-11-2021,Cash,Communication,DTH recharge,474,Expense,TXN1678
05-11-2021,UPI,Groceries,chips,261,Expense,TXN1679
06-11-2021,Cash,Groceries,fruits,169,Expense,TXN1680
06-11-2021,Mobile Wallet,Miscellaneous,survey incentive,183,Income,TXN1681
06-11-2021,Credit Card,Communication,mobile recharge,683,Expense,TXN1682
06-11-2021,UPI,Groceries,festival snacks,268,Expense,TXN1683
06-11-2021,Credit Card,Interest,recurring deposit,5347,Income,TXN1684
06-11-2021,Mobile Wallet,Groceries,dry fruits,285,Expense,TXN1685
07-11-2021,Mobile Wallet,Groceries,popcorn,89,Expense,TXN1686
07-11-2021,Bank Transfer,Salary,commission,65147,Income,TXN1687
07-11-2021,Credit Card,Financial Dues,home loan EMI,2190,Expense,TXN1688
07-11-2021,Debit Card,Rent,late rent penalty received,6770,Income,TXN1689
07-11-2021,UPI,Rewards,promotion bonus,147,Income,TXN1690
08-11-2021,Mobile Wallet,Groceries,dry fruits,483,Expense,TXN1691
08-11-2021,Mobile Wallet,Care Essentials,hair oil,308,Expense,TXN1692
09-11-2021,Credit Card,Communication,landline bill,826,Expense,TXN1693
09-11-2021,Mobile Wallet,Groceries,ice cream,271,Expense,TXN1694
09-11-2021,Debit Card,Gifts,anniversary gift,850,Income,TXN1695
09-11-2021,Cash,Groceries,milk,68,Expense,TXN1696
09-11-2021,Debit Card,Utilities,waste collection,566,Expense,TXN1697
09-11-2021,Credit Card,Utilities,electricity bill,742,Expense,TXN1698
09-11-2021,Credit Card,Utilities,sewer charges,929,Expense,TXN1699
10-11-2021,Mobile Wallet,Healthcare,blood test,132,Expense,TXN1700
10-11-2021,Cheque,Education,college fees,14016,Expense,TXN1701
10-11-2021,Credit Card,Enrichment,art supplies,949,Expense,TXN1702
11-11-2021,Mobile Wallet,Groceries,non-veg items,247,Expense,TXN1703
11-11-2021,Mobile Wallet,Groceries,coffee,71,Expense,TXN1704
12-11-2021,Mobile Wallet,Communication,cable tv bill,345,Expense,TXN1705
12-11-2021,Debit Card,Financial Dues,credit card bill,7802,Expense,TXN1706
13-11-2021,Debit Card,Enrichment,magazine subscription,941,Expense,TXN1707
13-11-2021,Mobile Wallet,Care Essentials,salon visit,409,Expense,TXN1708
13-11-2021,Debit Card,Utilities,gas bill,538,Expense,TXN1709
14-11-2021,Debit Card,Healthcare,thermometer,965,Expense,TXN1710
14-11-2021,Debit Card,Financial Dues,car loan EMI,6202,Expense,TXN1711
15-11-2021,Credit Card,Utilities,water bill,995,Expense,TXN1712
15-11-2021,Credit Card,Communication,internet bill,557,Expense,TXN1713
18-11-2021,UPI,Groceries,biscuits,106,Expense,TXN1714
18-11-2021,UPI,Groceries,chutney,156,Expense,TXN1715
19-11-2021,Cash,Groceries,masala powders,156,Expense,TXN1716
20-11-2021,Debit Card,Groceries,non-veg items,524,Expense,TXN1717
20-11-2021,UPI,Care Essentials,makeup items,234,Expense,TXN1718
20-11-2021,Credit Card,Discretionary,shopping,766,Expense,TXN1719
20-11-2021,UPI,Rewards,wallet cashback,77,Income,TXN1720
21-11-2021,Mobile Wallet,Groceries,buns,273,Expense,TXN1721
22-11-2021,Mobile Wallet,Miscellaneous,document fees,455,Expense,TXN1722
22-11-2021,Debit Card,Groceries,kitchen items,4624,Expense,TXN1723
22-11-2021,Credit Card,Domestic Help,dry cleaning,542,Expense,TXN1724
22-11-2021,Credit Card,Financial Dues,home loan EMI,8654,Expense,TXN1725
23-11-2021,Credit Card,Financial Dues,personal loan EMI,4506,Expense,TXN1726
23-11-2021,Credit Card,Stocks,mutual fund profit,655,Income,TXN1727
24-11-2021,Debit Card,Education,uniform,3242,Expense,TXN1728
24-11-2021,Debit Card,Groceries,non-veg items,667,Expense,TXN1729
24-11-2021,Debit Card,Healthcare,first aid,754,Expense,TXN1730
